dataset_key,entity_type,canonical_key,display_name,source_system,source_key,confidence,external_id,external_name,notes
maintainarr-inspection-template-category,inspection_template_category,facility,Facility,stl_seed_catalog,maintainarr-inspection-template-category:facility,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Category."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,maintenance_admin,Maintenance Admin,stl_seed_catalog,maintainarr-inspection-template-owner-role:maintenance_admin,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,safety_admin,Safety Admin,stl_seed_catalog,maintainarr-inspection-template-owner-role:safety_admin,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,compliance_admin,Compliance Admin,stl_seed_catalog,maintainarr-inspection-template-owner-role:compliance_admin,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,site_manager,Site Manager,stl_seed_catalog,maintainarr-inspection-template-owner-role:site_manager,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,fleet_manager,Fleet Manager,stl_seed_catalog,maintainarr-inspection-template-owner-role:fleet_manager,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,trainer,Trainer,stl_seed_catalog,maintainarr-inspection-template-owner-role:trainer,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,quality_manager,Quality Manager,stl_seed_catalog,maintainarr-inspection-template-owner-role:quality_manager,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-template-owner-role,inspection_template_owner_role,system_admin,System Admin,stl_seed_catalog,maintainarr-inspection-template-owner-role:system_admin,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Template Owner Role."
maintainarr-inspection-type,inspection_type,pre_trip,Pre-Trip,stl_seed_catalog,maintainarr-inspection-type:pre_trip,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,post_trip,Post-Trip,stl_seed_catalog,maintainarr-inspection-type:post_trip,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,annual_dot,Annual DOT,stl_seed_catalog,maintainarr-inspection-type:annual_dot,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,preventive_maintenance,Preventive Maintenance,stl_seed_catalog,maintainarr-inspection-type:preventive_maintenance,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,safety_inspection,Safety Inspection,stl_seed_catalog,maintainarr-inspection-type:safety_inspection,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,damage_inspection,Damage Inspection,stl_seed_catalog,maintainarr-inspection-type:damage_inspection,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,receiving_inspection,Receiving Inspection,stl_seed_catalog,maintainarr-inspection-type:receiving_inspection,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,return_to_service,Return To Service,stl_seed_catalog,maintainarr-inspection-type:return_to_service,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,operator_inspection,Operator Inspection,stl_seed_catalog,maintainarr-inspection-type:operator_inspection,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-inspection-type,inspection_type,roadside_follow_up,Roadside Follow-up,stl_seed_catalog,maintainarr-inspection-type:roadside_follow_up,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Inspection Type."
maintainarr-kingpin-type,kingpin_type,standard_2_inch,Standard 2 Inch,stl_seed_catalog,maintainarr-kingpin-type:standard_2_inch,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Kingpin Type."
maintainarr-kingpin-type,kingpin_type,heavy_duty_3_5_inch,Heavy Duty 3.5 Inch,stl_seed_catalog,maintainarr-kingpin-type:heavy_duty_3_5_inch,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Kingpin Type."
maintainarr-kingpin-type,kingpin_type,replaceable,Replaceable,stl_seed_catalog,maintainarr-kingpin-type:replaceable,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Kingpin Type."
maintainarr-kingpin-type,kingpin_type,fixed,Fixed,stl_seed_catalog,maintainarr-kingpin-type:fixed,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Kingpin Type."
maintainarr-kingpin-type,kingpin_type,oscillating,Oscillating,stl_seed_catalog,maintainarr-kingpin-type:oscillating,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Kingpin Type."
maintainarr-kingpin-type,kingpin_type,unknown,Unknown,stl_seed_catalog,maintainarr-kingpin-type:unknown,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Kingpin Type."
maintainarr-labor-category,labor_category,mechanic,Mechanic,stl_seed_catalog,maintainarr-labor-category:mechanic,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,technician,Technician,stl_seed_catalog,maintainarr-labor-category:technician,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,apprentice,Apprentice,stl_seed_catalog,maintainarr-labor-category:apprentice,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,vendor_labor,Vendor Labor,stl_seed_catalog,maintainarr-labor-category:vendor_labor,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,road_service,Road Service,stl_seed_catalog,maintainarr-labor-category:road_service,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,inspection_labor,Inspection Labor,stl_seed_catalog,maintainarr-labor-category:inspection_labor,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,diagnostic_labor,Diagnostic Labor,stl_seed_catalog,maintainarr-labor-category:diagnostic_labor,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,warranty_labor,Warranty Labor,stl_seed_catalog,maintainarr-labor-category:warranty_labor,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,mobile_service,Mobile Service,stl_seed_catalog,maintainarr-labor-category:mobile_service,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-labor-category,labor_category,supervisor,Supervisor,stl_seed_catalog,maintainarr-labor-category:supervisor,0.86,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Labor Category."
maintainarr-lamp-spec,lamp_spec,incandescent,Incandescent,stl_seed_catalog,maintainarr-lamp-spec:incandescent,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,halogen,Halogen,stl_seed_catalog,maintainarr-lamp-spec:halogen,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,led,LED,stl_seed_catalog,maintainarr-lamp-spec:led,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,hid,HID,stl_seed_catalog,maintainarr-lamp-spec:hid,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,marker_lamp,Marker Lamp,stl_seed_catalog,maintainarr-lamp-spec:marker_lamp,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,stop_turn_tail,Stop/Turn/Tail,stl_seed_catalog,maintainarr-lamp-spec:stop_turn_tail,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,headlamp,Headlamp,stl_seed_catalog,maintainarr-lamp-spec:headlamp,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,fog_lamp,Fog Lamp,stl_seed_catalog,maintainarr-lamp-spec:fog_lamp,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,license_lamp,License Lamp,stl_seed_catalog,maintainarr-lamp-spec:license_lamp,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,interior_lamp,Interior Lamp,stl_seed_catalog,maintainarr-lamp-spec:interior_lamp,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,work_lamp,Work Lamp,stl_seed_catalog,maintainarr-lamp-spec:work_lamp,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-lamp-spec,lamp_spec,other,Other,stl_seed_catalog,maintainarr-lamp-spec:other,0.82,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lamp Spec."
maintainarr-landing-gear-type,landing_gear_type,single_speed,Single Speed,stl_seed_catalog,maintainarr-landing-gear-type:single_speed,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,two_speed,Two Speed,stl_seed_catalog,maintainarr-landing-gear-type:two_speed,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,heavy_duty,Heavy Duty,stl_seed_catalog,maintainarr-landing-gear-type:heavy_duty,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,lightweight,Lightweight,stl_seed_catalog,maintainarr-landing-gear-type:lightweight,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,air_powered,Air Powered,stl_seed_catalog,maintainarr-landing-gear-type:air_powered,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,hydraulic,Hydraulic,stl_seed_catalog,maintainarr-landing-gear-type:hydraulic,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,electric,Electric,stl_seed_catalog,maintainarr-landing-gear-type:electric,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,none,None,stl_seed_catalog,maintainarr-landing-gear-type:none,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-landing-gear-type,landing_gear_type,unknown,Unknown,stl_seed_catalog,maintainarr-landing-gear-type:unknown,0.84,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Landing Gear Type."
maintainarr-lifecycle-status,lifecycle_status,planned,Planned,stl_seed_catalog,maintainarr-lifecycle-status:planned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,ordered,Ordered,stl_seed_catalog,maintainarr-lifecycle-status:ordered,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,received,Received,stl_seed_catalog,maintainarr-lifecycle-status:received,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,active,Active,stl_seed_catalog,maintainarr-lifecycle-status:active,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,inactive,Inactive,stl_seed_catalog,maintainarr-lifecycle-status:inactive,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,retired,Retired,stl_seed_catalog,maintainarr-lifecycle-status:retired,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,disposed,Disposed,stl_seed_catalog,maintainarr-lifecycle-status:disposed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,sold,Sold,stl_seed_catalog,maintainarr-lifecycle-status:sold,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,scrapped,Scrapped,stl_seed_catalog,maintainarr-lifecycle-status:scrapped,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lifecycle-status,lifecycle_status,archived,Archived,stl_seed_catalog,maintainarr-lifecycle-status:archived,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lifecycle Status."
maintainarr-lift-axle-equipped,lift_axle_equipped,yes,Yes,stl_seed_catalog,maintainarr-lift-axle-equipped:yes,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Axle Equipped."
maintainarr-lift-axle-equipped,lift_axle_equipped,no,No,stl_seed_catalog,maintainarr-lift-axle-equipped:no,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Axle Equipped."
maintainarr-lift-axle-equipped,lift_axle_equipped,unknown,Unknown,stl_seed_catalog,maintainarr-lift-axle-equipped:unknown,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Axle Equipped."
maintainarr-lift-axle-equipped,lift_axle_equipped,not_applicable,Not Applicable,stl_seed_catalog,maintainarr-lift-axle-equipped:not_applicable,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Axle Equipped."
maintainarr-lift-gate-equipped,lift_gate_equipped,yes,Yes,stl_seed_catalog,maintainarr-lift-gate-equipped:yes,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Gate Equipped."
maintainarr-lift-gate-equipped,lift_gate_equipped,no,No,stl_seed_catalog,maintainarr-lift-gate-equipped:no,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Gate Equipped."
maintainarr-lift-gate-equipped,lift_gate_equipped,unknown,Unknown,stl_seed_catalog,maintainarr-lift-gate-equipped:unknown,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Gate Equipped."
maintainarr-lift-gate-equipped,lift_gate_equipped,not_applicable,Not Applicable,stl_seed_catalog,maintainarr-lift-gate-equipped:not_applicable,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Lift Gate Equipped."
maintainarr-lng-equipped,lng_equipped,yes,Yes,stl_seed_catalog,maintainarr-lng-equipped:yes,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=LNG Equipped."
maintainarr-lng-equipped,lng_equipped,no,No,stl_seed_catalog,maintainarr-lng-equipped:no,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=LNG Equipped."
maintainarr-lng-equipped,lng_equipped,unknown,Unknown,stl_seed_catalog,maintainarr-lng-equipped:unknown,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=LNG Equipped."
maintainarr-lng-equipped,lng_equipped,not_applicable,Not Applicable,stl_seed_catalog,maintainarr-lng-equipped:not_applicable,0.95,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=LNG Equipped."
maintainarr-maintenance-class,maintenance_class,preventive,Preventive,stl_seed_catalog,maintainarr-maintenance-class:preventive,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,corrective,Corrective,stl_seed_catalog,maintainarr-maintenance-class:corrective,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,predictive,Predictive,stl_seed_catalog,maintainarr-maintenance-class:predictive,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,condition_based,Condition Based,stl_seed_catalog,maintainarr-maintenance-class:condition_based,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,regulatory,Regulatory,stl_seed_catalog,maintainarr-maintenance-class:regulatory,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,emergency,Emergency,stl_seed_catalog,maintainarr-maintenance-class:emergency,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,campaign,Campaign,stl_seed_catalog,maintainarr-maintenance-class:campaign,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,warranty,Warranty,stl_seed_catalog,maintainarr-maintenance-class:warranty,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,project,Project,stl_seed_catalog,maintainarr-maintenance-class:project,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-class,maintenance_class,inspection,Inspection,stl_seed_catalog,maintainarr-maintenance-class:inspection,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Class."
maintainarr-maintenance-type,maintenance_type,pm,PM,stl_seed_catalog,maintainarr-maintenance-type:pm,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,repair,Repair,stl_seed_catalog,maintainarr-maintenance-type:repair,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,inspection,Inspection,stl_seed_catalog,maintainarr-maintenance-type:inspection,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,diagnosis,Diagnosis,stl_seed_catalog,maintainarr-maintenance-type:diagnosis,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,recall,Recall,stl_seed_catalog,maintainarr-maintenance-type:recall,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,campaign,Campaign,stl_seed_catalog,maintainarr-maintenance-type:campaign,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,road_call,Road Call,stl_seed_catalog,maintainarr-maintenance-type:road_call,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,tire_service,Tire Service,stl_seed_catalog,maintainarr-maintenance-type:tire_service,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,body_work,Body Work,stl_seed_catalog,maintainarr-maintenance-type:body_work,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
maintainarr-maintenance-type,maintenance_type,fabrication,Fabrication,stl_seed_catalog,maintainarr-maintenance-type:fabrication,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=MaintainArr; Dataset=Maintenance Type."
